CommonName,ZSampleID,SurveyID,SampleDate,Survey,Comments.x,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Comments.y,Station20mm,Dilution,ZooCode,MeterStart,MeterEnd,totCount,totcells,totCountall,atotal,volume,CPUE,LCDtax,Year
cyclopoid copepodid,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,20,868926,887592,7,3,512,140,8.376919097,16.71258829,CYCJUV,2005
Daphnia,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,62,868926,887592,3,3,512,60,8.376919097,7.162537838,DAPHNIA,2005
Eurytemora copepodid,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,41,868926,887592,30,3,512,600,8.376919097,71.62537838,EURYJUV,2005
Eurytemora spp.,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,34,868926,887592,16,3,512,320,8.376919097,38.2002018,EURYTEM,2005
Harpacticoids,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,59,868926,887592,1,3,512,20,8.376919097,2.387512613,HARPACT,2005
Osphranticum,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,36,868926,887592,1,3,512,20,8.376919097,2.387512613,OTHCALAD,2005
Other cladocera,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,69,868926,887592,5,3,512,100,8.376919097,11.93756306,OTHCLADO,2005
Other cyclopoid,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,29,868926,887592,3,3,512,60,8.376919097,7.162537838,OTHCYCAD,2005
Other rotifer,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,2,868926,887592,1,3,512,20,8.376919097,2.387512613,OTHROT,2005
Pseudodiaptomus copepodid,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,42,868926,887592,152,3,512,3040,8.376919097,362.9019171,PDIAPJUV,2005
Pseudodiaptomus spp.,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,33,868926,887592,51,3,512,1020,8.376919097,121.7631432,OTHCALAD,2005
Sinocalanus,508 2005-05-11,512,5/11/2005,5,NA,508,18,161,200,50,NA,Hand held thermometer.,508,60,35,868926,887592,96,3,512,1920,8.376919097,229.2012108,SINOCAL,2005
Acanthocyclops,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,21,100863,124367,3,3,542,50,10.54811456,4.740183631,AVERNAL,2005
Bosmina,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,61,100863,124367,11,3,542,183.3333333,10.54811456,17.38067332,BOSMINA,2005
calanoid copepodid,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,40,100863,124367,1,3,542,16.66666667,10.54811456,1.58006121,CALJUV,2005
Ceriodaphnia,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,64,100863,124367,1,3,542,16.66666667,10.54811456,1.58006121,OTHCLADO,2005
copepod nauplii,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,12,100863,124367,65,3,542,1083.333333,10.54811456,102.7039787,COPNAUP,2005
cyclopoid copepodid,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,20,100863,124367,12,3,542,200,10.54811456,18.96073453,CYCJUV,2005
Eurytemora copepodid,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,41,100863,124367,1,3,542,16.66666667,10.54811456,1.58006121,EURYJUV,2005
Osphranticum,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,36,100863,124367,1,3,542,16.66666667,10.54811456,1.58006121,OTHCALAD,2005
Other cladocera,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,69,100863,124367,2,3,542,33.33333333,10.54811456,3.160122421,OTHCLADO,2005
Pseudodiaptomus copepodid,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,42,100863,124367,314,3,542,5233.333333,10.54811456,496.1392201,PDIAPJUV,2005
Pseudodiaptomus spp.,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,33,100863,124367,109,3,542,1816.666667,10.54811456,172.2266719,OTHCALAD,2005
Sinocalanus,508 2005-06-08,522,6/8/2005,7,NA,508,18.7,122,124,55,NA,NA,508,50,35,100863,124367,22,3,542,366.6666667,10.54811456,34.76134663,SINOCAL,2005
Acanthocyclops,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,21,637528,648049,2,6,1183,33.33333333,4.721609655,7.05973932,AVERNAL,2005
Acartiella,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,37,637528,648049,8,6,1183,133.3333333,4.721609655,28.23895728,ACARTELA,2005
Bosmina,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,61,637528,648049,2,6,1183,33.33333333,4.721609655,7.05973932,BOSMINA,2005
calanoid copepodid,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,40,637528,648049,16,6,1183,266.6666667,4.721609655,56.47791456,CALJUV,2005
Ceriodaphnia,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,64,637528,648049,3,6,1183,50,4.721609655,10.58960898,OTHCLADO,2005
copepod nauplii,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,12,637528,648049,97,6,1183,1616.666667,4.721609655,342.397357,COPNAUP,2005
cyclopoid copepodid,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,20,637528,648049,11,6,1183,183.3333333,4.721609655,38.82856626,CYCJUV,2005
Diaphanosoma,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,63,637528,648049,1,6,1183,16.66666667,4.721609655,3.52986966,DIAPHAN,2005
Diaptomus spp.,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,32,637528,648049,2,6,1183,33.33333333,4.721609655,7.05973932,DIAPTOM,2005
Eurytemora copepodid,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,41,637528,648049,3,6,1183,50,4.721609655,10.58960898,EURYJUV,2005
Eurytemora spp.,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,34,637528,648049,1,6,1183,16.66666667,4.721609655,3.52986966,EURYTEM,2005
Osphranticum,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,36,637528,648049,1,6,1183,16.66666667,4.721609655,3.52986966,OTHCALAD,2005
Other cyclopoid,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,29,637528,648049,5,6,1183,83.33333333,4.721609655,17.6493483,OTHCYCAD,2005
Pseudodiaptomus copepodid,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,42,637528,648049,579,6,1183,9650,4.721609655,2043.794533,PDIAPJUV,2005
Pseudodiaptomus spp.,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,33,637528,648049,418,6,1183,6966.666667,4.721609655,1475.485518,OTHCALAD,2005
Sinocalanus,508 2005-06-22,528,6/22/2005,8,NA,508,18.9,192,183,50,NA,NA,508,100,35,637528,648049,34,6,1183,566.6666667,4.721609655,120.0155684,SINOCAL,2005
Acartiella,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,37,873520,885853,50,4,791,937.5,5.534798201,169.3828692,ACARTELA,2005
calanoid copepodid,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,40,873520,885853,28,4,791,525,5.534798201,94.85440678,CALJUV,2005
copepod nauplii,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,12,873520,885853,34,4,791,637.5,5.534798201,115.1803511,COPNAUP,2005
cyclopoid copepodid,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,20,873520,885853,5,4,791,93.75,5.534798201,16.93828692,CYCJUV,2005
Harpacticoids,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,59,873520,885853,4,4,791,75,5.534798201,13.55062954,HARPACT,2005
Limnoithona spp.,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,24,873520,885853,10,4,791,187.5,5.534798201,33.87657385,LIMNOSPP,2005
Pseudodiaptomus copepodid,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,42,873520,885853,446,4,791,8362.5,5.534798201,1510.895194,PDIAPJUV,2005
Pseudodiaptomus spp.,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,33,873520,885853,208,4,791,3900,5.534798201,704.632736,OTHCALAD,2005
Sinocalanus,508 2005-07-09,535,7/9/2005,9,NA,508,21.3,850,954,40,NA,NA,508,75,35,873520,885853,6,4,791,112.5,5.534798201,20.32594431,SINOCAL,2005
Bosmina,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,61,61412,76347,221,5,1350,1326,6.702522593,197.8359613,BOSMINA,2006
calanoid copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,40,61412,76347,1,5,1350,6,6.702522593,0.895185345,CALJUV,2006
Ceriodaphnia,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,64,61412,76347,12,5,1350,72,6.702522593,10.74222414,OTHCLADO,2006
copepod nauplii,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,12,61412,76347,6,5,1350,36,6.702522593,5.37111207,COPNAUP,2006
cyclopoid copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,20,61412,76347,460,5,1350,2760,6.702522593,411.7852587,CYCJUV,2006
Daphnia,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,62,61412,76347,40,5,1350,240,6.702522593,35.8074138,DAPHNIA,2006
Diaptomus copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,44,61412,76347,22,5,1350,132,6.702522593,19.69407759,DIAPTJUV,2006
Diaptomus spp.,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,32,61412,76347,15,5,1350,90,6.702522593,13.42778018,DIAPTOM,2006
Eurytemora copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,41,61412,76347,11,5,1350,66,6.702522593,9.847038796,EURYJUV,2006
Eurytemora spp.,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,34,61412,76347,5,5,1350,30,6.702522593,4.475926725,EURYTEM,2006
Harpacticoids,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,59,61412,76347,1,5,1350,6,6.702522593,0.895185345,HARPACT,2006
Ostracods,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,10,61412,76347,2,5,1350,12,6.702522593,1.79037069,OSTRAC,2006
Other cladocera,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,69,61412,76347,64,5,1350,384,6.702522593,57.29186208,OTHCLADO,2006
Other cyclopoid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,29,61412,76347,93,5,1350,558,6.702522593,83.25223709,OTHCYCAD,2006
Other rotifer,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,2,61412,76347,378,5,1350,2268,6.702522593,338.3800604,OTHROT,2006
Pseudodiaptomus copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,42,61412,76347,1,5,1350,6,6.702522593,0.895185345,PDIAPJUV,2006
Pseudodiaptomus forbesii,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,86,61412,76347,1,5,1350,6,6.702522593,0.895185345,PDIAPFOR,2006
Sinocalanus,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,35,61412,76347,6,5,1350,36,6.702522593,5.37111207,SINOCAL,2006
Sinocalanus copepodid,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,83,61412,76347,8,5,1350,48,6.702522593,7.161482761,SINOCALJUV,2006
Sinocalanus nauplii,508 2006-03-25,541,3/25/2006,1,NA,508,11.7,175,177,45,NA,NA,508,30,81,61412,76347,3,5,1350,18,6.702522593,2.685556035,SINONAUP,2006
Bosmina,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,61,125312,137205,158,5,637,1264,5.337335199,236.8223004,BOSMINA,2006
calanoid copepodid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,40,125312,137205,9,5,637,72,5.337335199,13.48987787,CALJUV,2006
Ceriodaphnia,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,64,125312,137205,15,5,637,120,5.337335199,22.48312979,OTHCLADO,2006
copepod nauplii,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,12,125312,137205,3,5,637,24,5.337335199,4.496625958,COPNAUP,2006
cyclopoid copepodid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,20,125312,137205,150,5,637,1200,5.337335199,224.8312979,CYCJUV,2006
Daphnia,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,62,125312,137205,27,5,637,216,5.337335199,40.46963362,DAPHNIA,2006
Diaptomus copepodid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,44,125312,137205,11,5,637,88,5.337335199,16.48762851,DIAPTJUV,2006
Diaptomus spp.,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,32,125312,137205,3,5,637,24,5.337335199,4.496625958,DIAPTOM,2006
Eurytemora spp.,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,34,125312,137205,1,5,637,8,5.337335199,1.498875319,EURYTEM,2006
Other cladocera,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,69,125312,137205,109,5,637,872,5.337335199,163.3774098,OTHCLADO,2006
Other cyclopoid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,29,125312,137205,47,5,637,376,5.337335199,70.44714,OTHCYCAD,2006
Other rotifer,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,2,125312,137205,99,5,637,792,5.337335199,148.3886566,OTHROT,2006
Pseudodiaptomus copepodid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,42,125312,137205,1,5,637,8,5.337335199,1.498875319,PDIAPJUV,2006
Pseudodiaptomus nauplii,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,82,125312,137205,1,5,637,8,5.337335199,1.498875319,PDIAPNAUP,2006
Sinocalanus,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,35,125312,137205,1,5,637,8,5.337335199,1.498875319,SINOCAL,2006
Sinocalanus copepodid,508 2006-04-05,544,4/5/2006,2,NA,508,11.7,159,153,65,NA,NA,508,40,83,125312,137205,2,5,637,16,5.337335199,2.997750638,SINOCALJUV,2006
Bosmina,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,61,66573,84246,169,5,824,2028,7.931281003,255.6964,BOSMINA,2006
calanoid copepodid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,40,66573,84246,3,5,824,36,7.931281003,4.538989349,CALJUV,2006
Ceriodaphnia,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,64,66573,84246,45,5,824,540,7.931281003,68.08484024,OTHCLADO,2006
copepod nauplii,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,12,66573,84246,5,5,824,60,7.931281003,7.564982249,COPNAUP,2006
cyclopoid copepodid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,20,66573,84246,245,5,824,2940,7.931281003,370.6841302,CYCJUV,2006
Daphnia,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,62,66573,84246,21,5,824,252,7.931281003,31.77292545,DAPHNIA,2006
Diaptomus copepodid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,44,66573,84246,4,5,824,48,7.931281003,6.051985799,DIAPTJUV,2006
Diaptomus spp.,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,32,66573,84246,3,5,824,36,7.931281003,4.538989349,DIAPTOM,2006
Eurytemora copepodid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,41,66573,84246,3,5,824,36,7.931281003,4.538989349,EURYJUV,2006
Eurytemora spp.,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,34,66573,84246,1,5,824,12,7.931281003,1.51299645,EURYTEM,2006
Harpacticoids,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,59,66573,84246,2,5,824,24,7.931281003,3.0259929,HARPACT,2006
Ostracods,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,10,66573,84246,1,5,824,12,7.931281003,1.51299645,OSTRAC,2006
Other cladocera,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,69,66573,84246,196,5,824,2352,7.931281003,296.5473042,OTHCLADO,2006
Other cyclopoid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,29,66573,84246,75,5,824,900,7.931281003,113.4747337,OTHCYCAD,2006
Other rotifer,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,2,66573,84246,38,5,824,456,7.931281003,57.49386509,OTHROT,2006
Sinocalanus,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,35,66573,84246,3,5,824,36,7.931281003,4.538989349,SINOCAL,2006
Sinocalanus copepodid,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,83,66573,84246,7,5,824,84,7.931281003,10.59097515,SINOCALJUV,2006
Sinocalanus nauplii,508 2006-04-19,550,4/19/2006,3,NA,508,13.7,152,152,20,NA,NA,508,60,81,66573,84246,3,5,824,36,7.931281003,4.538989349,SINONAUP,2006
Bosmina,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,61,953082,962952,290,5,1152,2900,4.429454167,654.7082079,BOSMINA,2006
calanoid copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,40,953082,962952,15,5,1152,150,4.429454167,33.86421765,CALJUV,2006
Ceriodaphnia,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,64,953082,962952,40,5,1152,400,4.429454167,90.3045804,OTHCLADO,2006
copepod nauplii,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,12,953082,962952,1,5,1152,10,4.429454167,2.25761451,COPNAUP,2006
cyclopoid copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,20,953082,962952,342,5,1152,3420,4.429454167,772.1041624,CYCJUV,2006
Daphnia,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,62,953082,962952,34,5,1152,340,4.429454167,76.75889334,DAPHNIA,2006
Diaptomus copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,44,953082,962952,11,5,1152,110,4.429454167,24.83375961,DIAPTJUV,2006
Diaptomus spp.,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,32,953082,962952,3,5,1152,30,4.429454167,6.77284353,DIAPTOM,2006
Eurytemora copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,41,953082,962952,9,5,1152,90,4.429454167,20.31853059,EURYJUV,2006
Eurytemora spp.,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,34,953082,962952,1,5,1152,10,4.429454167,2.25761451,EURYTEM,2006
Harpacticoids,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,59,953082,962952,1,5,1152,10,4.429454167,2.25761451,HARPACT,2006
Limnoithona tetraspina,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,26,953082,962952,1,5,1152,10,4.429454167,2.25761451,LIMNOTET,2006
Osphranticum,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,36,953082,962952,1,5,1152,10,4.429454167,2.25761451,OTHCALAD,2006
Other cladocera,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,69,953082,962952,142,5,1152,1420,4.429454167,320.5812604,OTHCLADO,2006
Other cyclopoid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,29,953082,962952,115,5,1152,1150,4.429454167,259.6256687,OTHCYCAD,2006
Other rotifer,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,2,953082,962952,114,5,1152,1140,4.429454167,257.3680541,OTHROT,2006
Pseudodiaptomus copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,42,953082,962952,4,5,1152,40,4.429454167,9.03045804,PDIAPJUV,2006
Pseudodiaptomus nauplii,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,82,953082,962952,1,5,1152,10,4.429454167,2.25761451,PDIAPNAUP,2006
Sinocalanus,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,35,953082,962952,6,5,1152,60,4.429454167,13.54568706,SINOCAL,2006
Sinocalanus copepodid,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,83,953082,962952,12,5,1152,120,4.429454167,27.09137412,SINOCALJUV,2006
Sinocalanus nauplii,508 2006-05-03,556,5/3/2006,4,NA,508,17.2,155,151,35,NA,NA,508,50,81,953082,962952,9,5,1152,90,4.429454167,20.31853059,SINONAUP,2006
Bosmina,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,61,511504,520268,510,5,1275,8160,3.933103984,2074.697245,BOSMINA,2006
calanoid copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,40,511504,520268,7,5,1275,112,3.933103984,28.4762367,CALJUV,2006
Ceriodaphnia,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,64,511504,520268,48,5,1275,768,3.933103984,195.2656231,OTHCLADO,2006
copepod nauplii,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,12,511504,520268,19,5,1275,304,3.933103984,77.29264246,COPNAUP,2006
cyclopoid copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,20,511504,520268,342,5,1275,5472,3.933103984,1391.267564,CYCJUV,2006
Daphnia,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,62,511504,520268,28,5,1275,448,3.933103984,113.9049468,DAPHNIA,2006
Diaptomus copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,44,511504,520268,6,5,1275,96,3.933103984,24.40820288,DIAPTJUV,2006
Eurytemora copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,41,511504,520268,40,5,1275,640,3.933103984,162.7213525,EURYJUV,2006
Eurytemora nauplii,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,80,511504,520268,8,5,1275,128,3.933103984,32.54427051,EURYNAUP,2006
Eurytemora spp.,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,34,511504,520268,1,5,1275,16,3.933103984,4.068033814,EURYTEM,2006
Harpacticoids,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,59,511504,520268,1,5,1275,16,3.933103984,4.068033814,HARPACT,2006
Ostracods,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,10,511504,520268,3,5,1275,48,3.933103984,12.20410144,OSTRAC,2006
Other cladocera,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,69,511504,520268,34,5,1275,544,3.933103984,138.3131497,OTHCLADO,2006
Other cyclopoid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,29,511504,520268,132,5,1275,2112,3.933103984,536.9804634,OTHCYCAD,2006
Other rotifer,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,2,511504,520268,55,5,1275,880,3.933103984,223.7418598,OTHROT,2006
Pseudodiaptomus copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,42,511504,520268,12,5,1275,192,3.933103984,48.81640576,PDIAPJUV,2006
Pseudodiaptomus forbesii,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,86,511504,520268,3,5,1275,48,3.933103984,12.20410144,PDIAPFOR,2006
Pseudodiaptomus nauplii,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,82,511504,520268,12,5,1275,192,3.933103984,48.81640576,PDIAPNAUP,2006
Pseudodiaptomus spp.,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,33,511504,520268,5,5,1275,80,3.933103984,20.34016907,OTHCALAD,2006
Sinocalanus,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,35,511504,520268,2,5,1275,32,3.933103984,8.136067627,SINOCAL,2006
Sinocalanus copepodid,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,83,511504,520268,2,5,1275,32,3.933103984,8.136067627,SINOCALJUV,2006
Sinocalanus nauplii,508 2006-05-17,562,5/17/2006,5,NA,508,18.4,126,131,40,NA,NA,508,80,81,511504,520268,5,5,1275,80,3.933103984,20.34016907,SINONAUP,2006
